HTC EVO 3D X515A BEATS AUDIO,1730
gn105,1300
gn106,1300
gn100,1280
ZTE-T U960,1500
gn109,1300
htc z715exe,1730
t539,1630
lg e960 nexus 48gb,2100
t820,2000
lg f160loptimus lte 2,2150
a300,1450
eg189,2500
HUAWEI U8500 HIQQ,1150
lg p999optimus g2x,1500
htc t328ex,1650
DELL STREAK,1530
i08,2000
X10I,1500
xt320defy mini,1650
mi-one c1m1,1930
bfb 4s+,1400
b9120ii,1500
lg lu6200optimus lte,1830
GN320,1550
t959fascinate 4g,1500
ZTE-C N780,1350
MB511,1130
u9510eascend d1  xl,2600
htc a510cs,1230
htc x315exl,1600
xt800+,1390
mars1,1300
mars2,1500
xt626double v,1880
sh8298u,1180
2900,1600
u9200ascend p1,1670
xt910razr,1780
mx re,1600
ASUS_LAPTOP,1520
mt887razr v,1750
HUAWEI U8652,1400
oppo real r817,1710
n90,1630
i589galaxy ace duos,1650
HTC INCREDIBLE S WITH BEATS AUDIO S710E,1450
htc g15salsa,1520
HTC DESIRE S (G12),1450
i9070 galaxy s advance8gb,1500
v961,1400
v960,1800
i9003galaxy sl,1650
u98,2700
i9023nexus s,1500
mt917droid razr,1750
w718 360,2000
me632pro+,1390
c8850 vision,1400
koobee a106,1500
htc s610d,1400
lg p970optimus black,1500
m28,1500
phone s850e,1760
sk17ixperia mini pro,1200
g1317s,1260
g1317d,1260
b7510galaxy pro,1350
XT720,1390
i8190 galaxy siii mini16gb,1500
MB860,1880
MB861,1880
b5510galaxy y pro,1200
ME600,1380
GT-I9088,1500
HTC S610D,1400
sx30,1600
innos a35,1350
HTC DESIRE S,1450
HTC DESIRE S WITH BEATS AUDIO S510E,1450
gn777e,2000
XT500,1230
XT502,1230
r750+,1500
gn800,2100
LG-LU6200,1830
5899,3000
s720cgalaxy proclaim,1500
htc s510b,1600
XT615,1390
MOTO XT300,1130
MOTO XT301,1130
w536,1630
HTC PANACHE,1400
HTC VELOCITY 4G X710S,1620
MOTOROLA XT681,1390
t750,1300
xt300spice,1130
lg vs920spectrum,1830
HTC VELOCITY 4G X710E,1620
COOLPAD 8811,1280
COOLPAD 8810,1300
lt26ixperia s,1750
ascend p1 s,1800
LG-P999,1500
u8825dascend g330d,1500
LG-P990,1500
LG-P993,1500
lg optimus vu 2,2150
v882lord,1500
tcl  s900,1800
HTC INCREDIBLE S WITH BEATS AUDIO,1450
HUAWEI T8500,1250
c8500s,1050
us920,1600
ZTE-T U970,1600
htc  thunderbolt,1400
i9100ggalaxy sii,1650
s7568,1500
GT-I9008L,1500
acer liquid e,1350
v880+blade ii,1250
htc sensation 2,1730
t830,1500
HTC EVO 4G,1500
s7562igalaxy s duos,1500
f-07d,1400
w990,2350
w999,1500
galaxy r style,2000
c8812,1350
HAIER-N80W,1500
i9260 galaxy premier8gb,2100
a900,1500
i929galaxy sii duo,1800
a80,1500
LG-P970,1500
xt685,1550
e16iw8,1200
u8832d,2000
SH7228U,960
i727galaxy sii skyrocket,1850
xt8833,1500
3GW101,1500
galaxy note ii n7102,3100
HTC INCREDIBLE S KNOWING FORMULATION,1450
g1350,1750
vinus v6,1500
x850,1000
vinus v9,1720
vinus v8,1650
galaxy note ii n710032gb,3100
i9308 galaxy siii,2100
MT11I,1500
d98,1500
ksp8000,1370
padfone216gb,2140
ot 986+,1800
HUAWEI U8660,1250
lg c660optimus pro,1500
t8830g309t,1500
aqua,1400
c610,1800
E239,1280
8810,1300
HTC HD2(LEO),1230
xt865droid bionic,1735
m18,1500
HUAWEI C8500,1050
ZTE-C R750PLUS,1500
phone a668t,1500
