HTC X515M,1730
ViewPad4,1400
HTC X515D,1730
s6500d,1300
htc a6390,1300
htc g10desire hd,1230
Liquid Z2,1300
F-03D(Arrows Kiss),1460
lg c550optimus chat,1280
A308T,1500
n01,1500
MOTO X,2200
oppo t703,1500
T310,1400
8870,2000
A658t,2000
S7110 GALAXY Xcover 2,1700
phone s720,2000
I879,2100
tcl s500,1500
H701,1200
LG Optimus L5 II E460,1700
Phone A789,2000
HTC INCREDIBLE S KNOWING,1450
HTC 3D X515m,1730
GALAXY Note II N7102,3100
n02-m,1850
LG Optimus Q2,1500
st18ixperia ray,1500
100B,2200
Phone A798t,2000
c8826d,1930
T958,1700
xt681,1390
TCL J900,1900
T950,1900
Galaxy K,1500
d822,2000
vivo E3,2000
vivo X3,2000
ascend d2,3000
U8110,1150
bfb w9800,1800
HTC EVO 3D X515A,1730
HTC EVO 3D X515M,1730
TCL S820,1800
I9305(GALAXY SIII LTE),2100
U950,1900
lg p930nitro hd,1830
OPPO Find 3(X905),1520
LG F120K(Optimus LTE Tag),1700
Xperia TX LT29i,1700
obee i909,3000
S820e,2000
Ascend G700,2150
lt26iixperia sl,1750
e9,1400
N880E,1650
Defy(ME525),1500
MB300,1380
e6,1400
tcl w969,1300
OT995,1500
HTC LEGEND,1300
LG-P698,1500
LG G2,3000
MT15i(Xperia neo),1500
g'five a56,1150
LG-P693,1500
LG-P690,1500
lt26wxperia acro s,1840
HTC X515E RAIDER(T9399 ) FOR SPRINT,1730
DROID Ultra,2500
1S,1930
8050,1300
MOTOROLA XT500,1230
TCL D662,1500
MOTOROLA XT502,1230
OPPO Ulike2(U705W),2020
TCL D668,1500
ZTE-BLADE,1250
T807(Blade C),1600
SH8158U,1320
Xperia ion LT28h,1840
1s,1930
ieva d700,1450
COOLPAD 7500,1300
S004,930
XT685,1550
XT681,1390
electrify m,2000
mb886atrix hd,1780
phone A660,1500
MOTO XT862,1540
MOTO XT865,1750
HS-T80,1200
HS-T81,1200
vivo E5,2500
x8,2800
m190sgalaxy s hoppin,1500
htc g18 sensation xe,1730
MOTOROLA XT615,1390
HTC Zeta,1830
x3,2550
x1,1750
x6,1850
lg f100l optimus vulte,2080
W800,1700
W708,1300
8122,1500
me7222,1390
8185,1700
W808,2000
E110S(Celox),1750
8180,1500
Y300C,1730
d08,1630
Grand Memo(16GB),3200
Droid 2 Global,1420
D900,1500
104sh,1520
HUAWEI U8800,1500
mt870,1880
I437(GALAXY Express),2000
Liquid mini,1300
u8651prism,1400
vivo s6t,1880
Galaxy Rugby Pro I547,1850
I5508,1200
koobee a209,1500
A300,2000
N919,2500
8070D,1800
S6818(GALAXY Fame),1300
MOTOROLA ATRIX ME860,1880
I619(GALAXY Ace Dear),1300
Xperia SX MT28i,1500
I8520 Beam,1800
Bambook S1(8GB),1930
ME811,1540
I739(GALAXY Trend II),1500
Greco(XT3/XT5),1270
wt23i,1460
MX2 RE 16GB,1800
xt8833,1500
A80,1500
zopo zp900leader ,2300
A86,1600
S7500(GALAXY Ace Plus),1300
i9103galaxy r,1650
9960(HD),2000
V970 Grand X,1650
i9088galaxy s,1500
W770,1500
s5690galaxy xcover,1500
V882 Lord,1500
koobee i60,2100
vivo S6T,1880
GALAXY Note II N719,3100
MIRA U970,2000
A9800,2000
I659,1500
MOTOROLA XT875,1750
D8,1900
5930,2000
phone a390e,1300
S7508(Galaxy Ace Plus),1300
w920,1280
n907,1300
OPPO U701T,1710
Activa 4G,1880
d539,2500
i5510(Galaxy 551),1200
phone p700,2500
LG Optimus me P350,1280
S6352(GALAXY Ace Dear),1300
d530,1280
c8810ascend g300c,1400
E15I,1200
HTC A9191 FOR AT,1230
C8813,1700
GT-S5830,1350
V5T,2400
LG F200(Optimus Vu II),2150
htc s710e,1450
HTC AMAZE 4G(RUBY),1730
c8650+,1250
gn180,2500
Galaxy Teos,1500
xt615,1390
eg968,1500
A519,2000
TCL S900,1800
repp,1500
XT912,1780
XT910,1780
U960,1500
GN878,2100
phone a520,1500
PadFone 2,2140
galaxy music duos,1300
C8600,1500
SX30+,1600
W6,2000
A365e,1500
V880,1250
ot 990m,1300
galaxy tab 7.7 p680016gb,5100
OPTIMUS BLACK,1500
xt500,1230
E956Q,1700
Vital,2500
HTC S710E,1450
HTC S710D,1450
voto t6000,1500
LG-KH5200,1500
koobee s,1350
XT862,1540
htc x515m 3d,1730
XT865,1750
8013,1280
ZTE-C N700,1450
x910,1250
OPPO X903(find me),1500
t81,1200
sh8158u,1320
C500,1450
8010,1200
Vertu TI,1250
s5570igalaxy pop plus,1200
HTC V(T328w),1650
LG Marquee,1500
LG OPTIMUS 2,1500
A790T,1700
wg100,1800
Xperia L S36h,1700
XT881 Electrify 2,1780
hot hd958,1650
7020,1300
sx30,1600
TCL P606T,1800
HTC One(M7/64GB),2300
C8550,1050
htc a510es,1230
W850,2000
HTC Desire 300(301e),1650
I829 GALAXY Style Duos,1700
oppo u701,1710
Phone S870e,2000
A668t,1500
G1310(GSmart G1310),1260
GT-I5800,1500
GT-I5801,1500
GN125,1800
Ascend G710,2150
OT 979(Hello Kitty),1500
SH-01E,1660
SH-01D,1520
AK330,1500
HTC BEE,1300
MOTO XT883,1500
R750,1500
x9,2000
tcl c993,1500
I847(Rugby Smart),1650
I9103 GALAXY R,1650
XT319,1390
s5302galaxy pocket duos,1200
i939 galaxy siii,2100
w606,1500
I9070(GALAXY S Advanced),1500
Defy+(ME525+),1650
I9502(GALAXY S416GB),2600
H715,2500
MT11i(Xperia neo V),1500
C960t,1500
IS14SH,1030
Phone A690,1500
xt875droid bionic,1735
I9108(GALAXY SII),1650
Xperia GX1(Candela),1500
MOTOROLA A953,1390
bfb 4s,1400
mb855photon 4g,1700
E120L(Galaxy SII HD LTE),1850
8060,1600
HIKe PHANTOM TI,2200
Style S,1350
e619,1420
v900,1400
a600,2000
HUAWEI ASCEND,1800
HTC One(32GB),2300
S5368,1200
A860L,3140
ieva d710,1500
MB508(Sage),1170
Prism,1750
Crossover,1500
HTC First,2000
c8825dascend g330c,1500
w732,2400
ST15i(Xperia mini),1200
w736,2400
HUAWEI C8600,1500
i96T,1800
NM850,1650
SCH-I909,1500
S5300 Galaxy Pocket,1200
htc z510d s,1500
A6188(Magic),1340
I8,1600
A760t,2000
V N820(360),2050
E239,1280
100AS,1900
I2,1500
I5,1500
HTC Hero(G3),1500
sh-01d,1520
MOTO XT702,1390
i9250 galaxy nexus,1750
MOTO XT701,1390
I8530(GALAXY Beam),2000
koobee a95,1500
koobee a92,1500
koobee a91,1600
htc t329w,1650
htc t329t,1650
lg e612optimus l5,1500
vivo Y11,1700
htc t329d,1650
U8850,1400
HTC EVO One,2650
LG Axis,1500
iEva D770,1500
HTC Evo Shift 4G(A7373),1500
V926T,1500
me865atrix 2,1735
h701,1200
5832,1700
sh-a1,1550
N909,1800
PF112,1650
ME860,1880
ME863,1500
Ascend P1 XL(U9200E),2600
ME865,1735
I927(Galaxy S Glide),1650
koobee i90,1680
W900,1500
I535(GALAXY SIII Verizon),2050
u788,1400
u8818ascend g300,1350
COOLPAD 7260,1400
s600,2800
HTC EVO SHIFT 4G,1500
V881(Aglaia),1500
Arrows A 202F,3020
HTC DESIREHD,1230
vivo V2,1880
vivo V1,1500
SH630E,1600
B5330(Galaxy Chat),1200
MOTOROLA XT865,1750
MOTOROLA XT862,1540
HTC Dream(G1),1150
koobee a690,1500
i717galaxy note,2500
A3,3000
U880,1250
MB200(CLIQ/DEXT),1420
LG Optimus LTE 2(VS930),2150
vivo X5,2500
w930,2000
HTC T329t,1650
A706,2000
xperia play z1i,1500
n930,1300
M35h,2370
t8600,1250
htc g13wildfire s,1230
C770,1700
iwoo i900,1450
me525 defy,1500
LG  P940(Prada 3.0),1540
W8355,3000
W806+,1800
HTC  Z710t,1520
W920,1280
C8800,1500
COOLPAD D5800,1500
Bravo,1540
HTC One V,1500
A60(16GB),1230
htc g17evo 3d,1730
xt926droid razr hd,2530
I60,2100
PadFone Infinity A80(32GB),2400
wt19ilive with walkman,1200
HTC One XXL,1800
W6350,1630
n806,1500
I9003(GALAXY S),1650
oppo t29,3150
M1-ONE C1,1930
A820e,2000
OPPO Find 5 Mini,2500
I9088(SPhone),1500
n6e,1100
XT883(Droid 3),1500
